date_confirmation,city,province,country,latitude,longitude,country_new,Record Count
29.01.2020,null,Osaka,Japan,34.62168,135.5076,Japan,1
22.02.2020,Wakayama City,Wakayama Prefecture,Japan,34.2332187,135.0167851,Japan,1
28.01.2020,null,Nara Prefecture,Japan,34.3184,135.8717,Japan,1
26.02.2020,null,Nagano,Japan,36.13596,138.0463,Japan,1
23.01.2020,Xinxiang City,Henan,China,35.26547,114.084,China,1
17.02.2020,Owariasahi City,Aichi Prefecture,Japan,35.2188941,136.9996761,Japan,1
16.02.2020,Owariasahi City,Aichi Prefecture,Japan,35.2188941,136.9996761,Japan,1
30.01.2020,null,Mie,Japan,34.51017,136.3764,Japan,1
30.01.2020,null,Kyoto Prefecture,Japan,35.255,135.4426,Japan,1
11.02.2020,null,Kanagawa Prefecture,Japan,35.41557,139.339,Japan,1
06.02.2020,Hebi City,Henan,China,35.72307,114.3093,China,1
29.01.2020,Hebi City,Henan,China,35.72307,114.3093,China,1
30.01.2020,Benxi City,Liaoning,China,41.22937,124.5703,China,1
21.02.2020,Sagamihara City,Kanagawa Prefecture,Japan,35.56667,139.3667,Japan,1
